text,label,teks_bersih,skor_polaritas
@yunuskedua Kalo cuman pacaran gapernah perhitungan soal uang sih siapa yang mau bayar duluan split bill dll. Toh juga dinikmatin sendiri. Kalo di bayarin syukur ngga juga gapapa,2,kalau pacar pernah hitung soal uang sih siapa mau bayar duluan split bill toh dinikmatin sendiri kalau bayarin syukur juga apaapa,0.6604018402517552
@yunuskedua Dari dulu pacaran slalu nerapin split bill. karna dulu ngertiin kondisinya. Doi masih kuliah/kerja. Jd ga semuanya dia yg nanggung. Sampe dibilang oon sama temen kantor karna nerapin split bill tapi emg ada waktunya doi yg bayar full semuanya,2,dulu pacar selalu nerapin split bill dulu ngertiin kondisi doi kuliahkerja jadi semua nanggung bilang oon sama teman kantor nerapin split bill memang waktu doi yang bayar full semua,0.24315776143250742
@fallforseungmin Itu jujur lebih nyakitin dibanding mereka terang2 an bilang mau out tp misal aku g bisa pergi karena gak ada duit. Disclaimer aku kalo bisa join selalu bayar yaa ndak pernah minta dibayarin. Karena end up split bill. So waktu dibilang g kasi tau mau out krn aku pasti tolak.,2,jujur lebih sakit banding terang an bilang mau out misal pergi duit disclaimer kalau join selalu bayar yaa tidak pernah minta dibayarin end up split bill so waktu bilang tidak kasi tahu mau out saya tolak,0.2924430024195041
@thisissoreen Kalau i tengah tak de duit i transfer ngam2. Tapi kalau i ada duit tt je 18. Tapi selalu bayar genap je walaupun tt. Dulu bila split bill sen2 tu memang halal jeeee,1,kalau i tengah tak deh duit i transfer ngam kalau i duit tt je selalu bayar genap je walaupun tt dulu bila split bill sen memang halal jeeee,0.0
@thisissoreen Kalau I I transfer je cukup2 rm17.72. Even my circle pon macam tu kalau kitaorang split the bill memang masing2 bayar the actual price.,1,kalau i i transfer je cukup rm even my circle pon macam kalau kitaorang split the bill memang masing bayar the actual price,0.0
@dkisdokiyeom cowo apaan klo ketemu kaga mau split bill alias cewenya semua yg bayar,1,cowok apa kalau ketemu kaga mau split bill alias cewenya semua bayar,0.0
@tanyarlfes dibarengin jadi satu trs pas udah selesai makan langsung split bill biar gak ada alasan lupa bayar,2,dibarengin jadi satu terus pas selesai makan langsung split bill biar ada alas lupa bayar,0.7023849222715611
Perasaan aku nggak pernah mempermasalahkan perempuan yang maunya dibayarin terus sama cowok ya sok aja kalau emang itu prinsip kamu. Aku sebagai perempuan yang emang banyak uang (Amiin) nggak mau punya hutang Budi sama laki-laki ya setiap jalan split bill. Salah ya?!,0,asa pernah masalah perempuan mau dibayarin terus sama cowok sok kalau memang prinsip kamu bagai perempuan memang banyak uang amiin tidak mau punya hutang budi sama lakilaki tiap jalan split bill salah,-0.46663300216467885
Emang salah kalau aku punya prinsip split bill? Kok ada beberapa orang mempermasalahkan itu padahal selagi aku ada uang kenapa harus selalu dibayarin sama cowok?,2,memang salah kalau punya prinsip split bill kok beberapa orang masalah padahal saya uang harus selalu dibayarin sama cowok,0.2848169904670031
@putrikuputrimu @ynrshin17 @srnzdzir @shiinryjnt @putrikuputrimu tim ngeluarin uang dan split bil @ynrshin17 beliau juga sering ngeluarin+split bill @srnzdzir @shiinryjnt sisanya tim menikmati hidangan yang ada dan bayar split billan itu ‍️‍️‍️‍️ Dah bener kan?,2,tim ngeluarin uang split bil beliau sering ngeluarinsplit bill sisa tim nikmat hidang ada bayar split billan benar kan,0.7037709875659677
Split bill aja lo bahas bayar parkir aja pake uang gue,2,split bill kamu bahas bayar parkir pakai uang,0.58725801185687
@mattobiiiii Sori bang tapi mending jadi cewek mandiri dulu kalo pun pacaran bisa split bill drpd diungkit-ungkit,2,sori bang mending jadi cewek mandiri dulu kalau pacar split bill diungkitungkit,0.523270097521371
@bluexxrose_ kevin udh bayar split bill blm?,1,kevin bayar split bill blm,0.0
gue kalo jadi kadapi ketemu cowo modelan abol yg ga perhitungan apalagi belum kenal deket langsung dibayarin dan ga into split bill gue langsung mundur njir krn SUNGKAN,1,kalau jadi kadapi ketemu cowok model abol tidak hitung belum kenal deket langsung dibayarin tidak into split bill langsung mundur njir sungkan,0.0
splitwise enak banget buat atur per split-bill an duniawi!! - bisa nambahin banyak pos pengeluaran - pos pengeluaran yg mana keluar dari kantong siapa - bisa dibagi rata (mis: sewa mobil) atau ngga rata (mis: makanan/minuman) - bisa diatur siapa aja yg bakal ikut patungan,1,splitwise enak sangat buat atur per splitbill an duniawi nambahin banyak pos keluar pos keluar mana keluar kantong siapa bagi rata mis sewa mobil tidak rata mis makananminuman atur siapa yang bakal ikut patungan,0.0
@puppyjjae Dibayarin apa split bill ya wkwkw,1,dibayarin apa split bill wkwkw,0.0
@tanyarlfes Cukupp aku pasti minta split bill kalo dia yg bayar duluan.,2,cukupp pasti minta split bill kalau yang bayar duluan,0.5793916822578604
@tanyarlfes Aku cukup sih nder. Ga bayar bayaran ga ngebayarin karena aku emang pgn split bill aja. Buat nonton sama makan udah cukup,2,cukup sih nder bayar bayar ngebayarin saya memang split bill aja buat nonton sama makan cukup,0.6054829578274528
@tanyarlfes First date: Cowok yg ajak biarkan cowok yg bayar. Tanya tpt tujuan buat jaga2 biar tau mesti bekal berapa klo2 diajak split bill (semoga gak ya krn etikanya yg ajak date yg bayar). Nanti klo uda relationship bisa dibahas sepakatnya keuangan gimana tapi klo first date kasih,1,first date cowok ajak biar cowok bayar tanya tpt tuju buat jaga biar tahu mesti bekal berapa klo ajak split bill moga ya etika ajak date bayar kalau relationship bahas sepakat uang gimana kalau first date kasih,0.0
@mattobiiiii cewek lo buat gw AJA kalau sama lu pasti menderita niat pacaran tapi ga berani bayar makan belum lagi nanti sama keluarga nya pake split bill gitu COWOK kok Derajat rendah begitu.. POTONG AJA palkonnya.,0,cewek kamu buat kalau sama kamu derita niat pacar tidak berani bayar makan lagi sama keluarga nya pakai split bill cowok kok derajat rendah potong saja palkonnya,-0.5299251056228969
@mattobiiiii ini konten kah? kalo ga punya duit gausah ngajak jalan anak orang lah gw beberapa kali pacaran kagak pernah ketemu laki modelan begini. malah semua mantan2 gw selalu inisiatif ngajak makan ke tempat2 baru gw ajak split bill juga gamau. paling bolehnya bayar parkir,0,konten kalau punya duit usah ajak jalan anak orang lah beberapa kali pacar pernah ketemu laki model begini malah semua mantan selalu inisiatif ajak makan tempat baru ajak split bill gamau paling boleh bayar parkir,-0.5172678290638024
@convomf lucu jir takut dibayarin orang lain takut split bill yg ini takut dibayarin hahahaha,0,lucu jir takut dibayarin orang takut split bill ini takut dibayarin hahahaha,-0.4961958540460965
@gausahsokiyedeh @garrettcaramel Kl gak bisa byarin sekali 2 kali mnurtku msh gpp sih gantian bayar tp klo ada cowo(pacar) yg dikit2 maunya split bill malah risiihh mnding gw bayarin sklian aku sih lbh ke tau diri aja klo cowo bayar makan aku yg byar jajan/tiket nonton tp kl cwo.a mau ngeprovide smua ya gpp jg.,0,kalau bisa byarin sekali kali mnurtku tidak apa apa sih ganti bayar kalau cowopacar dikit mau split bill malah risiihh lebih baik bayarin sklian sih lebih tahu diri kalau cowok bayar makan yang byar jajantiket nonton kalau cwoa mau ngeprovide semua tidak apa apa jg,-0.24762121242594856
@Adam_Kalem5 @Tampan69M @garrettcaramel Alhamdulillah yaAllah gua cukup punya duit tapi gua tetep mau dibayarin lah sm cowo gua yakali pacarin anak orang tp gaada effort apaapa. Gua aja dicukupin sm ortu gua yakali gua diluar sama orang laen malah dikatain matre dan dikira miskin msa split bill mulu tuman yg ada,0,alhamdulillah yaallah cukup punya duit tetap mau dibayarin lah sama cowok yakali pacarin anak orang tidak effort apaapa saja dicukupin sama orangtua yakali saya luar sama orang malah dikatain matre kira miskin msa split bill melulu tuman ada,-0.5081172860044656
@langitfavor Makan full cowo yg bayar kecuali dia minta split bill,2,makan full cowok bayar dia minta split bill,-0.3700979567031066
sorry banget gue lebay ini mah maaf banget tapi makan di tempat sefancy begitu baru sekali ini dalam hidup gue dibayarin laki. ini mah RIIL. Sebelumnya? IYA SEBELUMNYA SPLIT BILL pun gak selalu sih. Tapi beneran gue belum pernah makan se fine dining itu.,1,sorry sangat lebay mah maaf sangat makan tempat sefancy baru sekali dalam hidup dibayarin laki mah riil belum iya belum split bill tidak selalu sih benar belum pernah makan se fine ning,0.0
we need to normalize split bill ya teman-teman jangan cuman bayar makanan lu doang seolah pajak indo ini cuman 1000,1,we need to normalize split bill temanteman jangan bayar makan kamu olah pajak indo hanya,0.0
@garrettcaramel apasih bikin ilfeel sebel liatnya makanya aku dulu kalo jalan sm cwk pasti kalo emg lgsg dibayarin suka nanya berapa biar bayar masing2 atau split bill trs kalo emg cwk nya royal aku org nya gaenakan asli,2,apasih bikin ilfeel kesal liat makanya dulu kalau jalan sama cwk kalau memang langsung dibayarin suka tanya berapa biar bayar masing split bill terus kalau memang cwk nya royal orang nya gaenakan asli,0.6625768873306898
@garrettcaramel Mau cwoku gerak mau engga emang tiap letemu pas pacaran doi yang bayarin. Dia ga mai dibayarin atau pun split bill jadi ya sudah terima nasib saja kalp keluar tinggal pilih mau makan apa lanjut makan,1,mau cwoku gerak mau memang tiap letemu pas pacar doi bayarin tidak mai dibayarin pun split bill jadi sudah terima nasib kalp keluar tinggal pilih mau makan apa lanjut makan,0.0
@suhcolate @NCTsmtown_127 split bill lah paling gak masa tiap ketemu kita bayar full terus‍↔️‍↔️,2,split bill lah paling masa tiap ketemu bayar full terus,0.7436760021202523
@sosmedkeras Bawa dan aku bayar sendiri (split bill),2,bawa saya bayar sendiri split bill,0.7658945184111048
@sosmedkeras BAWA LAH GILA KALI even minimal 1jt seenggaknya bisa buat bayar makan+minum+jajan gw kalau kalau nih si cwo maunya split bill/bayar sendiri . makanya gw mau kalau diajak jalan pas posisi gw lagi nggk pegang duit,2,bawa lah gila kali even minimal jt enggak buat bayar makanminumjajan kalau kalau si cowok mau split billbayar sendiri makanya mau kalau ajak jalan pas posisi lagi pegang duit,0.7209525222765825
@pacarnyarenjun_ Kalo nemu yg susah split bill ajak jajan lagi ka tapi gantian dia yg bayar biar ga nguras energi nagih nya,2,kalau temu susah split bill ajak jajan kakak ganti yang bayar biar nguras energi nagih nya,0.6539448535921255
@bukanwitch @sosmedkeras Terlepas itu gw ga ngerti gw sm cowok giliran split bill gengsi katanya tp giliran diem gk inisiatif splitbill dibilang matre pgn dibayarin terus cihhhh... duit kit jg byk kaliii makanya siap diajak jalan,2,lepas ngerti saya sama cowok gilir split bill gengsi kata gilir diam inisiatif splitbill bilang matre dibayarin terus cihhhh duit kit banyak kaliii makanya siap ajak jalan,0.6225182278332152
@sosmedkeras Bawa. Maaf ya aku mampu jajan sendiri; bukan tipe yang aji mumpung ngedate buat jajan hedon. Tapi dari mantan pertama ampe skrg suami ga pernah dapet cowok yg minta bayarin or split bill. Selalu mereka yang inisiatif bayarin.,1,bawa maaf saya mampu jajan sendiri bukan tipe aji mumpung ngedate buat jajan hedon dari mantan pertama ampe sekarang suami pernah cowok minta bayarin or split bill selalu yang inisiatif bayarin,0.0
@sosmedkeras bawa dongg aku selalu minta buat split bill aja alias aku gaenak klo dibayarin berasa utang,2,bawa dongg selalu minta buat split bill alias tidak enak kalau dibayarin asa utang,0.8307052871861426
@sosmedkeras bawa lahh cuma emng aku orngnya cashless ga pegang cash ketimbang beli cilok kalo abangnya bisa qris aku pake qris dahh jadi sebenernya siap2 aja kalo tbtb diminta split bill atau gantian bayar cuma emng pacar aku orngnya gamau kalo aku yg bayar dia bertanggung jawab bgt,1,bawa lahh cuma memang orngnya cashless pegang cash ketimbang beli cilok kalau abang qris pakai qris dahh jadi benar siap kalau tbtb minta split bill ganti bayar cuma memang pacar orngnya mau kalau yang bayar tanggung jawab sangat,0.0
@sosmedkeras selalu bawa. ya walaupun ga dibolehin bayar sendiri atau split bill sama pacarku ya. dia juga kadang suka ga ada cash jadi biasanya aku yg bayar nanti dia tf. aku jg biasa bawa recehana 2k 5k dan 10k buat bayar parkir tip atau tiket,1,selalu bawa walaupun dibolehin bayar sendiri split bill sama pacar dia kadang suka ada cash jadi biasa yang bayar dia tf juga biasa bawa recehana k k k buat bayar parkir tip tiket,0.0
@sosmedkeras Bawa kok. Cuma kalo cwe tanya bayarnya mau gimana cowonya jawab biar gua aja ya udah diem. Makanya kalo misal males bayar sendirian atau pinginnya split bill ngomong aja. Jangan udh bayarin malah kesannya kayak ngungkit,1,bawa kok cuma kalau cewek tanya bayar mau gimana cowonya jawab biar saja diem makanya kalau misal males bayar sendiri pinginnya split bill bicara aja jangan sudah bayarin malah kesan mirip ngungkit,0.0
@sosmedkeras bawa lah kalo seandainya mau split bill macem manaa gada berharap jugaa dibayarin tapi hamdalah gapernah bayar sendiri atau bayarin cowo sih kalo jalan (bukan gua yang gamau bayarin yyyy),1,bawa lah kalau anda mau split bill macem manaa ada harap jugaa dibayarin hamdalah pernah bayar sendiri bayarin cowok sih kalau jalan bukan yang mau bayarin yyyy,0.0
@pacarnyarenjun_ Jgn km terus yg bayar kalo mau split bill suruh dia yg gantian. Biar ntar km yg tf punya mu sendiri ke dia itu ampuh sih,1,jangan kamu terus bayar kalau mau split bill suruh ganti biar kamu yang tf punya mu sendiri dia ampuh sih,0.0
@Myownhearttt @eskapucinosaset @pacarnyarenjun_ @sipluviophile__ Pas bayar lgsg minta split bill aja sm kasirnya kak,1,pas bayar langsung minta split bill sama kasir kak,0.0
@pacarnyarenjun_ Wkwkwk pernah sekali aja ketemu temen kek gini. Akhirnya gak pernah split bill lagi klo sama dia bayar masing masing aja,1,wkwkwk pernah sekali ketemu teman kek gin akhir pernah split bill kalau sama bayar masing masing,0.0
@sosmedkeras Bawa atuhh kalo mau gantian dibayarin/split bill sok aja bilang. Dikira jalan sama ortu ga bawa uang,1,bawa atuhh kalau mau ganti dibayarinsplit bill sok bilang kira jalan sama orangtua bawa uang,0.0
@sosmedkeras ya bawaaaa wkwk tapi pernah ak lagi gaada uang bgt di mbanking sisa 4 ribuuu untung nya cowo ku gapernah minta2 split bill/gantian bayar dan gamau dibayarin juga,1,bawaaaa wkwk pernah aku uang sangat mbanking sisa ribuuu untung nya cowok ku tidak pernah minta split billgantian bayar tidak mau dibayarin,0.0
@pacarnyarenjun_ aku sih biasanya klo ngumpul gitu langsung ajakinnya ke tempat yg emg bayar duluan sambil pesen menu sih jadi langsung bayar sendiri2 tanpa ngerasa nggak enak minta split bill,0,sih biasa kalau ngumpul langsung ajakinnya tempat memang bayar duluan pesan menu sih jadi langsung bayar sendiri rasa enak minta split bill,0.6397310981222244
@sosmedkeras Sejak jaman sendiri akan mengiyakan hayu pergi klo lagi ada duit. Gada duit ga pergi. Takut ngenes sendiri. Pokonya wajib bawa duit. Diperjalanan mau split bill atau dibayarin atau ngebayarin juga ok ok aja. Yg pntg aku wanita tau diri,1,sejak jaman sendiri iya hayu pergi kalau ada duit ada duit pergi takut ngenes sendiri pokok wajib bawa duit jalan mau split bill dibayarin ngebayarin oke oke aja pntg wanita tahu diri,0.0
@sosmedkeras bawa tapi gua jg gamau pura2 bayar kalau gua udh liat lu yg nanya bill yaudah emg lu yg bayar berarti kalo sampe rumah dia minta split ya gua akan trf,1,bawa tidak mau pura bayar kalau saya sudah liat kamu tanya bill yaudah memang kamu bayar arti kalau rumah minta split saya trf,0.0
@sosmedkeras Bawa dong bang. Karena siap split bill atau gantian bayar full. Aman aja semuanya bisa diatur hehehe,1,bawa dong bang siap split bill ganti bayar full aman semua atur hehehe,0.0
@sosmedkeras bukan cowo tapi temen cowo ak selalu bawa dan selalu ngasih tapi ditolak mulu sama dia padahal niatnya split bill krena blm jadi siapa2ny tapi ak selalu bayar parkir atau yg nominal kecil dan dia fine2 aja,1,bukan cowok teman cowok aku selalu bawa selalu beri tolak melulu sama padahal niat split bill krena jadi siapany aku selalu bayar parkir yang nominal kecil dia fine,0.0
@sosmedkeras Kalo aku selalu bawa sih soalnya kalo keluar aku selalu minta split bill atau enggak gantian bayar,2,kalau selalu bawa sih soal kalau keluar selalu minta split bill tidak ganti bayar,0.6246735072536687
@sosmedkeras Bawa soalnya kadang ada COWOK YANG MINTA DI BAYARIN padhl dia yg ngajakin. Wkwkwkwkwkwk ya kalo bisa split bill ini enggak. Untung ada cash sama emoney.,1,bawa soal kadang cowok minta bayarin padhl yang ngajakin wkwkwkwkwkwk kalau split bill enggak untung cash sama emoney,0.0
@sosmedkeras bawa lah jaman skrg cowok modelannya split bill plissss lol,2,bawa lah jaman sekarang cowok model split bill plissss lol,0.6514714390062915
@sosmedkeras bawaaaa ih kerana menganut sistem split bill dia bayar makan gw bayar parkir,2,bawaaaa ih rana anut sistem split bill bayar makan bayar parkir,0.7259285318205291
@sosmedkeras bawaaa buat jaga² ajah kalo misal ga dibayarin wkwk atau split bill makanya kalo ga ada duit aku ga mau kemana²,1,bawaaa buat jaga kalau misal dibayarin wkwk split bill makanya kalau ada duit tidak mau mana,0.0
@sosmedkeras Klo soal makan sih bisa split bill tp klo udh apa apa minta dibayarin kaya baju tas pulsa jangan deh kasian cowoknya.,2,kalau soal makan sih split bill kalau apa apa minta dibayarin kaya baju tas pulsa jangan deh kasihan cowok,0.5394431298048723
Mau crita crita dengan singkat jawaban2 woojae di vlognya: Ada yang capek sama sistem split bill kalo wuje prefer gantian bayar aja. Dia bayarin makan partnernya bayarin kopi misal. Terus intinya gak usah hitungan. Dia gapapa yg bayarin terus tapi-,1,mau crita crita singkat jawab woojae vlognya capai sama sistem split bill kalau wuje prefer ganti bayar aja bayarin makan partner bayarin kopi misal terus inti usah hitung tidak apaapa yang bayarin terus,0.0
@sosmedkeras Bawa lah. Malah pas first date sm suami gw menawarkan split bill dan rebutan bayar di kasir sampe kasir bingung,2,bawa lah malah pas first date sama suami tawar split bill rebut bayar kasir kasir bingung,0.6866431904137834
@chemicral Gw sih biasanya gw yg bayar ga masalah kalau pun dibayarin jg ga masalah split bill jg ga masalah yg penting sm2 enak,1,sih biasa bayar masalah kalau dibayarin tidak masalah split bill tidak masalah yang penting sm enak,0.0
@sosmedkeras bawa. krn aku bukan typical cewe yg mau dibayarin terus. kalau masih pcaran yh split bill/ganti2an. soalnya bukan tanggungjawab pcrku buat byarin terus kecuali dia udh jdi suamiku ehehehehehehe,2,bawa saya bukan typical cewek mau dibayarin terus kalau pcaran yh split billgantian soal bukan tanggungjawab pcrku buat byarin terus dia jadi suami ehehehehehehe,0.6949415381792596
@sosmedkeras bawa dong uang cash dan ewallet terisi itu harus buat jaga jaga. Cuma kadang aku minta split bill di akhir karena agak trauma dulu pernah dibentak mantan pas mau bayar makan sendiri depan kasir,1,bawa dong uang cash ewallet isi harus buat jaga jaga cuma kadang minta split bill akhir agak trauma dulu pernah bentak mantan pas mau bayar makan sendiri depan kasir,0.0
@sosmedkeras Bawa. Kalau aku pribadi mengiyakan diajak pergi artinya uang yang aku bawa saat itu cukup buat 2 orang. Jadi aku siap bayarin cowok juga seandainya mau split bill atau gantian bayar aku ga masalah. Makanya klo aku pas ga punya uang aku ga mau kemana2,1,bawa kalau pribadi iya ajak pergi arti uang bawa itu cukup buat orang jadi siap bayarin cowok anda mau split bill ganti bayar masalah makanya kalau pas tidak punya uang saya tidak mau,0.0
@ngalamfess ah kocak gini aja diribetin lu anjrit kenapa coba klen ga coba mikir kalo dibayarin ya makasih split bill gapapa bayar masing-masing juga gapapa gitu gausah ribettt pake standar ina inu apalagi ngikutin standar tiktok cokk,1,ah kocak gin diribetin kamu anjrit coba klen coba mikir kalau dibayarin makasih split bill apaapa bayar masingmasing tidak apaapa tidak usah ribettt pakai standar ina inu ikut standar tiktok cokk,0.0
@convomf bukan tim split bill mostly cowoku tapi sometimes juga aku yg nawarin buat bayar,0,bukan tim split bill mostly cowoku sometimes saya nawarin buat bayar,0.30641380607334723
@convomf aku si pgnnya split bill tp cowoku marah trus maunya dia aja yg bayar,2,si pgnnya split bill cowoku marah terus mau saja bayar,0.6049121460661314
kocak btul split bill yg 1 bayar maem + bensin transport yg 1 bayar parkir,1,kocak betul split bill bayar maem bensin transport bayar parkir,0.0
@Ayaangbeb Masalahnya dia nih gak ada otak tak kira tuh ngajak bayarin atau oke lah split bill tapi aku doang yg bayar Babi enak,1,masalah ini ada otak tak kira tuh ajak bayarin oke lah split bill saya yang bayar babi enak,0.0
@convomf Pas masih sama2 pelajar split bill skrg full dibayarin,1,pas sama ajar split bill sekarang full dibayarin,0.0
@convomf aku maunya split bill tapi dia selalu mau bayar full,2,mau split bill dia selalu mau bayar full,0.6735128732955975
@ulya_rahmalia Bener kak tapi sekarang dk semua cewek mau split bill,1,benar kak sekarang dk semua cewek mau split bill,0.0
@convomf Lebih milih split bill atau gua bayar apa yang gua makan sendiri :,2,lebih pilih split bill saya bayar apa saya makan sendiri,0.7361688011005371
@convomf Kalo under 200 dibayarin kalo lebih dari 200 split bill.,1,kalau under dibayarin kalau lebih split bill,0.0
@convomf ga pernah split bill selalu bayar full tapi gantian cuma kebanyakan memang cowoku yang inisiatif and I appreciate it a lot!,1,pernah split bill selalu bayar full ganti cuma banyak memang cowoku inisiatif and i appreciate a lot,0.0
@convomf Aku suka nawarin utk split bill atau aku yg bayarin. Tp cowok aku harga dirinya setinggi aku apaan. Big no aku keluar duit :'3,1,suka nawarin split bill bayarin cowok harga diri setinggi apa big no saya keluar duit,0.0
@convomf Split bill sih kita gatau kedepannya kyk gimana dan aku takut suatu hari ditagih kyk org lain kl udh putus (amit amit). Split bill aja atau misal dia bayar makan aku bayar minum dia beliin makan n minum aku bayarin main,2,split bill sih tidak tahu depan kayak gimana takut suatu hari tagih kayak orang kalau putus amit amit split bill atau misal bayar makan bayar minum beliin makan n minum saya bayarin main,0.6780721338390121
@convomf Waktu doi blm punya kerjaan tetap kita split bill tp setelah doi punya kerjaan tetap tiap mau bayar lngsng dia yg maju duluan kalau nggak nyuruh aku yg bayar tp pakai uang dia,1,waktu doi punya kerja tetap split bill telah doi punya kerja tetap tiap mau bayar langsung yang maju duluan kalau suruh yang bayar pakai uang,0.0
@laintehsusu Udah kaya misi nabung setiap ada diskursus ngedate split bill atau dibayarin cowo aje dah,1,kaya misi tabung ada diskursus ngedate split bill dibayarin cowok sudah,0.0
@convomf Kadang dibayarin kadang split bill tergantung sikon.,1,kadang dibayarin kadang split bill gantung sikon,0.0
@convomf Split bill tapi sistemnya sekarang dia bayar next date aku yg bayar,2,split bill sistem sekarang bayar next date yang bayar,0.6336702596443949
@convomf Aku ga pernah permasalahin siapa yang bayar karena dia bayar full aku bayar full atau split bill. It just first date selama komunikasikan baik² atau dia ada inisiatif ada effort. Itu bakal nambah value dia di mata aku.,1,tidak pernah permasalahin siapa bayar bayar full bayar full split bill just first date lama komunikasi baik dia inisiatif effort bakal tambah value dia di mata aku,0.0
@convomf split bill lah kalo ga gantian bayarnya. gua bayar makan dia bayar kegiatan lainnya,2,split bill lah kalau ganti bayar bayar makan bayar giat lain,0.6042996961468458
Gk sih kdng-kdng dia kdmg-kdng split bill kdng-kdng bayar sendiri-sendiri.,1,sih kdngkdng kdmgkdng split bill kdngkdng bayar sendirisendiri,0.0
@convomf Dia yg bayar soalnya g dibolehin split bill,1,yang bayar soal dibolehin split bill,0.0
@jogjamfs Kalo keberatan cut off aja. Emg lebih bener tu split bill dan gawsa minta-minta dibayarin cowok apalagi kalo cuma hts,2,kalau berat cut off aja memang lebih benar split bill gawsa mintaminta dibayarin cowok kalau cuma hts,0.6233813445515952
@convomf Split bill sih gapernah.. tapi emang pacarku selalu brusaha buat bayar semuamuanya. Dan karna aku gaenakan jadi kadang aku maksa buat bayar sesuatu walau abis itu diomelin wkwkw tapi ngapain ah sering2 dibeliin gaenak nikah aja belom,1,split bill sih gapernah memang pacar selalu brusaha buat bayar semuamuanya karena gaenakan jadi kadang maksa buat bayar walau abis diomelin wkwkw ngapain ah sering dibeliin enak nikah belum,0.0
@convomf selalu cwo gue yg bayarin mau split bill suka gak di bolehin makanya gue suka inisiatif yg bayar parkir gue,1,selalu cowok bayarin mau split bill suka di bolehin makanya suka inisiatif yang bayar parkir,0.0
@convomf split bill gapapa si tp kalo dibayarin ya terima kasiiiw wkwk,2,split bill apaapa si kalau dibayarin terima kasiiiw wkwk,0.6516880939242844
@convomf Full dibayarin padahal blm jadian wkwk. Tp kdg aku talangin jg dan gak kutagih kan blm jadian. Baru dkt. Kdg aku mau split bill tp dia maksa gak mau. Oke.,2,full dibayarin padahal jadi wkwk kadang talangin dan tagih kan jadi baru dkt kadang mau split bill dia maksa mau oke,0.7175186449034441
@convomf split bill gamau dibayarin alhamdulillah masih bisa bayar sendiri tapi dia suka kirim gofood kalo ga ya kasi barang gt,2,split bill mau dibayarin alhamdulillah bisa bayar sendiri dia suka kirim gofood kalau ya kasi barang,0.3015955162441254
@convomf Split bill tapi klo dia bujuk ak biar dia yg bayar full aku pasrah hehe,2,split bill kalau bujuk aku biar yang bayar full pasrah hehe,0.6938277064057459
@convomf Nggak sepenuhnya split bill tp aku pasti ikut bayar sih. Soalnya kan mampirnya nggak ke 1 tempat aja,2,sepenuh split bill saya ikut bayar sih soal kan mampir ke tempat,0.663216372030196
just one bullet each person.....kalo bisa kita semua pake gofundme atau patungan line split bill jg boleh,2,just one bullet each personkalo kita semua pakai gofundme patungan line split bill boleh,0.6370816459370557
@convomf kalo aku si lebih ke gantian bukan split bill dia bayar makan aku bayar parkir,2,kalau si lebih ganti bukan split bill bayar makan bayar parkir,0.7545972675625429
@convomf gua sebenernya ga enakan takut dia lagi gada uang dan mau split bill. tapi cowok gua berprinsip kalau gua gaboleh keluarin uang sepeser pun saat jalan sama dia,1,benar enak takut lagi ada uang mau split bill cowok prinsip kalau tidak keluarin uang peser saat jalan sama,0.0
@convomf Dibayarin full. Kalau dia lagi ada cicilan atau pengeluaran udah too much buat pacaran biasanya baru split bill,1,dibayarin full kalau lagi cicil keluar too much buat pacar biasa baru split bill,0.0
@convomf tergantung si kadang aku split bill (bayar parkir),1,gantung si kadang split bill bayar parkir,0.0
@convomf kadang full duit cowoku kadang split bill. split bill juga pas beli mam mahal doang soalny ga enak banget yg bayarin dia jd selagi bisa aku bayar sendiri aku bakal pake uangku sendiriii,1,kadang full duit cowoku kadang split bill split bill pas beli mam mahal soalny enak sangat bayarin jadi bisa bayar sendiri bakal pakai uang sendiriii,0.0
@convomf lebih sering di bayarin tp ada waktunya bayar sendiri2 kok. kalau first date aku selalu menawarkan split bill tp kalau aku first date selalu di bayarin. dan aku ga masalah splitt bill. dan ada waktunya aku gantian bayarin dia juga sihh atau ngasih sesuatu.,2,lebih sering bayarin ada waktu bayar sendiri kok kalau first date selalu tawar split bill kalau first date selalu bayarin masalah splitt bill ada waktu saya ganti bayarin juga sihh beri,0.7368903289725947
@convomf Split bill akuu biasanya makan dia aku bayar buat karaoke atau dia tiket nonton aku beli popcorn gitu deh,2,split bill akuu biasa makan bayar buat karaoke dia tiket nonton saya beli popcorn deh,0.5322999860974178
@convomf Lebih sering split bill tapi kadang juga dibayarin/ngebayarin Karena menurut ku kita masih pacaran belom nikah jadi uang cowokku masih bukan hakku dan bukan kewajiban dia juga buat bayar semuanya kalo lagi ngedate/keluar dan aku juga gk terlalu nuntut untuk selalu dibayarin-,2,lebih sering split bill kadang dibayarinngebayarin turut ku pacar nikah jadi uang cowok masih bukan hak bukan wajib buat bayar semua kalau ngedatekeluar saya juga tidak terlalu nuntut selalu dibayarin,0.7133494080650565
@convomf dulu awalnya mesti dibayarin tapi lama² aku gaenak. dan tiap aku mau bayarin ato split bill mesti gaboleh. akhirnya next date aku bilang 'aku aja besok yg bayar kalo gamau gausah ketemu',1,dulu awal mesti dibayarin lama gaenak tiap mau bayarin ato split bill mesti gaboleh akhir next date bilang aku besok bayar kalau mau usah ketemu,0.0
